商品ID,产品型号,评论内容,点赞,评分,评论id,会员级别,评论时间
100006808184,8GB+128GB 黑色,ROG手机，信仰加持，玩游戏速度快，配置极高，120hz刷新果然给力，信仰灯效果赞爆朋友圈，6000毫安日常使用非常给力，拍照等功能也很给力，总之是目前最强悍的游戏手机,2,5,艾***亚,PLUS会员,2019-07-31 00:00:14
100006808184,8GB+128GB 黑色,买来给男朋友的礼物，终于可以带我躺着吃鸡了！我也试了几把，四指操作非常快，双肩键真的是吃鸡神器,0,5,彤宝贝们,钻石会员,2019-08-04 01:52:29
100006808184,8GB+128GB 黑色,手机相当不错，使用流畅，显示清晰，物流也很快，很喜欢,0,5,曹***3,PLUS会员,2019-08-04 10:00:12
100006808184,8GB+128GB 黑色,收到货了 很惊喜 看起来不错 也很清晰 性能稳定,1,5,BabyETUDE,银牌会员,2019-07-31 00:00:09
100006808184,8GB+128GB 黑色,看了好久，宝贝很好，运行很流畅，打网游看剧一点儿也不,1,5,jd_132023qcw,铜牌会员,2019-07-31 00:00:17
100006808184,8GB+128GB 黑色,很不错，玩游戏非常不错，玩了两把吃鸡不飘也不会发热,0,5,zhuang寒,PLUS会员,2019-08-04 01:05:43
100006808184,8GB+128GB 黑色,手机很高大上，我本以为价格5999以上呢。这个我3499呢很亲民，要大卖,0,5,j***k,钻石会员,2019-07-30 18:46:51
100006808184,8GB+128GB 黑色,rog手机，配置高，超频855真香，败家之眼，这个价格一点都不败家，超给力，终于抢到手了,7,5,j***f,注册会员,2019-07-30 18:57:19
100006808184,8GB+128GB 黑色,很好很好！！已到手，用起来爽，别的不想多说，一个字，棒！,0,5,5***栋,钻石会员,2019-07-31 00:00:10
100006808184,8GB+128GB 黑色,很满意，没有性价比很高，反正比我mate10玩游戏流畅多了，香的一批,0,5,-阿威十八式,铜牌会员,2019-07-31 00:00:12
100006808184,8GB+128GB 黑色,手机确实不错，用着非常的好，会一直支持的,0,5,L***殇,钻石会员,2019-07-31 00:00:14
100006808184,8GB+128GB 黑色,收到就迫不及待开箱试用了，电池果然耐用，流畅度就不用说非常棒,0,5,j***7,PLUS会员,2019-08-04 00:52:54
100006808184,8GB+128GB 黑色,真的好棒呀，我都不知道说什么好，我起来很舒服，就是功能太多不会玩,0,5,Rabb1tB2,PLUS会员[试用],2019-07-31 00:00:15
100006808184,8GB+128GB 黑色,手感好。大小屏幕很适中。重度使用一天，感觉相当划算。,0,5,h***4,PLUS会员,2019-08-01 01:11:39
100006808184,8GB+128GB 黑色,手机收到了是正品，质量很好  反应灵敏   速度快  帮朋友买的   非常满意,0,5,S公平交易者,PLUS会员,2019-08-07 10:09:43
100006808184,8GB+128GB 黑色,特地为吃鸡买的，双肩键没有失望，操作非常灵敏流畅，不说了，带妹吃鸡去了!哈哈哈哈!,0,5,jd_177146twkk,PLUS会员,2019-08-04 07:04:23
100006808184,8GB+128GB 黑色,期待好久终于来了，使用很流畅，玩游戏很爽，另外败家之眼标志是真的帅。,0,5,神TM起名,银牌会员,2019-07-31 00:00:13
100006808184,8GB+128GB 黑色,手机很棒，屏幕看着挺好的啊，手机很流畅，感觉挺好的！,0,5,14亿国人的希望,钻石会员,2019-08-04 10:02:59
100006808184,8GB+128GB 黑色,手机做工很精致，细节处理很到位，玩游戏体验不错。,0,5,c***y,铜牌会员,2019-07-31 00:00:25
100006808184,8GB+128GB 黑色,手机送朋友，他说超级好，6000毫安大电池玩游戏应该很爽吧！,0,5,h***9,PLUS会员,2019-07-31 00:00:07
100006808184,8GB+128GB 黑色,很棒很不错  还没开箱 信仰加成！,0,5,Glory丶Lin,PLUS会员,2019-07-31 00:00:07
100006808184,8GB+128GB 黑色,设置里的背光灯需仔细研究。整体老说6000打电池。nfc很满意,0,5,jd大叔叔,钻石会员,2019-08-04 10:00:17
100006808184,8GB+128GB 黑色,快递速度很快，手机很酷，手机运行个个方面都很不错。终于抢到了好激动。,0,5,末尾的双鱼,铜牌会员,2019-08-07 10:13:49
100006808184,8GB+128GB 黑色,外观设计感强，充电快又方便，游戏速度很快，赞赞赞,0,5,余小小泉,金牌会员,2019-08-04 10:00:12
100006808184,8GB+128GB 黑色,已经收到了。很不错，包装大气上档次，低调奢华有内涵，下次再来购买。,0,5,XS小三XS,PLUS会员,2019-07-31 10:00:04
100006808184,8GB+128GB 黑色,很棒的游戏手机 性价比很高 运行速度超级给力 很赞,0,5,j***c,PLUS会员,2019-07-31 00:00:24
100006808184,8GB+128GB 黑色,非常的好用，朋友都想要，叫我先让一台给他用,0,5,w***z,PLUS会员,2019-08-04 10:00:24
100006808184,8GB+128GB 黑色,刚拿到，都很满意，没有网上说的负面，很棒，使用后再评,0,5,朴朴珑珑,注册会员,2019-08-04 10:00:11
100006808184,8GB+128GB 黑色,手机第二天就收到了 一直忘了评价，感觉太棒了，玩游戏超带感,0,5,jd_158545blb,PLUS会员,2019-08-07 10:00:11
100006808184,8GB+128GB 黑色,配送速度很快，小哥很给力，手机很漂亮！,0,5,娃***H,钻石会员,2019-08-04 10:00:08
100006808184,8GB+128GB 黑色,在现场试打了王牌战士一边联系一边跳跃，躲避敌人炮弹很爽,0,5,jd_185238oci,PLUS会员,2019-08-04 00:29:03
100006808184,8GB+128GB 黑色,用了两天了，感觉还不错，很满意，速度快，东西好，便宜又实惠，上网购物还是京东好。,0,5,jd_133327ffi,PLUS会员,2019-07-31 00:00:10
100006808184,8GB+128GB 黑色,很好很强大，系统特别流畅，游戏体验上升几个档次,0,5,小楊先笙,铜牌会员,2019-07-31 00:00:56
100006808184,8GB+128GB 黑色,手机到了，速度特别快，上手很舒服，各种手游完美运行，大赞！！！,0,5,铜镜印无邪丶,PLUS会员,2019-08-04 00:42:14
100006808184,8GB+128GB 黑色,120赫兹刷新率是真的滑，手机重量也是真的重，很喜欢,0,5,我***由,金牌会员,2019-08-07 10:01:29
100006808184,8GB+128GB 黑色,手机确实不错，这logo真心喜欢，配置不错，玩游戏挺流畅，待机时间也长，一天都不用充电，，，这价格也是良心。除了屏幕有点大真，但是游戏是真的爽，推荐一下败家之眼值得购买,0,5,落入凡间的玉兔,钻石会员,2019-08-01 00:38:59
100006808184,8GB+128GB 黑色,手机很棒，这个价能买到rog。还这么高的配置。没话说。顾家之眼牛皮,1,5,划水狂魔,银牌会员,2019-07-31 00:00:25
100006808184,8GB+128GB 黑色,昨晚十二点就打开京东等待 rog 手机上架，今天下午就送到了手机很惊艳，地表最强骁龙855plus电池超强发布会就一直关注了终于拿到手了和我的电脑一样的眼睛真的帅 X 模式游戏体验超好双扬声器音质不错没买到的小伙伴等下一波抓紧哈哈哈哈哈哈哈哈哈哈,2,5,Premier-baiser,PLUS会员,2019-07-31 00:00:22
100006808184,8GB+128GB 黑色,手机真的棒，拆开包装被惊艳了，这手机外观真是太帅了，超级酷。手感很棒，都不舍得用手机壳了。运行真的是一点都不卡顿，完美流畅运行，玩游戏很轻松，只是微微发热，简直可以同时玩两个吃鸡。很棒!支持!希望游戏手机越做越好!物流很快，隔天就到了，等不及派件直接去营业点自提了，赞!,0,5,任***新,PLUS会员,2019-07-31 00:00:06
100006808184,8GB+128GB 黑色,不吹不黑，确实好用，双肩键对于吃鸡党来说非常实用，玩了一把，四指操控就是不一样,0,5,j***i,PLUS会员,2019-08-04 02:15:12
100006808184,8GB+128GB 黑色,超乎我的想象，比想象的要大很多。不过确实很爽！喜欢,0,5,弓长大可940217,金牌会员,2019-08-07 10:17:29
100006808184,8GB+128GB 黑色,物流很快凌晨两点下午五点就到了 还没玩,0,5,j***l,PLUS会员,2019-07-31 00:00:13
100006808184,8GB+128GB 黑色,不错，帮朋友买的朋友很喜欢。下次继续光顾。,0,5,朱远雄,PLUS会员,2019-07-31 00:00:22
100004048991,12GB+512GB 黑色,屏幕完美，系统很流畅，跑分很碉堡，安兔兔新版48万多,5,5,滚滚的圈圈,PLUS会员,2019-07-31 00:00:17
100006808184,8GB+128GB 黑色,手机外形很帅气，打游戏一点都不卡。UFS3.0 果然快，哈哈哈!那个多麦克风，开黑有点用。没有理由的喜欢。游戏加载速度没骗人，比队友的快得明显。这次败家的价格真香!还有大大大电池,0,5,围***徊,PLUS会员,2019-07-31 00:00:07
100006808184,8GB+128GB 黑色,物流超级给力，手机非常好用，运行速度快，玩游戏一点都不卡，挺不错的！,0,5,j***k,PLUS会员,2019-07-31 00:00:10
100006808184,8GB+128GB 黑色,手机电池很耐用，屏幕也足够给力，游戏体验完美。,0,5,jd_130494xzl,PLUS会员,2019-07-31 00:00:58
100006808184,8GB+128GB 黑色,用着很流畅，打游戏贼六，没听说有屏幕有问题啊，,0,5,jd_133239vqv,注册会员,2019-07-31 00:03:47
100006808184,8GB+128GB 黑色,真的太帅了！不愧是信仰，不愧是神机，性能太好了。,5,5,j***4,金牌会员,2019-07-30 18:53:44
100006808184,8GB+128GB 黑色,好用，感觉不错，玩游戏很流畅，而且手机也不烫,0,5,呆***人,银牌会员,2019-07-31 00:00:12
100006808184,8GB+128GB 黑色,不得不说败家之眼这只手机真的是买灯送手机，这个眼睛相比黑鲨也太太好看了吧每次那人头的时候信仰灯效亮起就觉得物超所值,0,5,虚***0,钻石会员,2019-08-04 09:35:49
100006808184,8GB+128GB 黑色,手机外观高大上，富有强烈的机甲感。120hz＋高通855实在是太香了，性价比没的说。最讨厌打游戏没电了，6000毫安时的电池和30w快充真的是太给力了，再加上玩家国度和~的双重信仰，真想再买一台。,0,5,大***炸,PLUS会员,2019-08-01 00:16:23
100006808184,8GB+128GB 黑色,很香，屏幕没翻车，果断五星了，用一段时间再来评价。,0,5,裆下很忧郁啊乀,铜牌会员,2019-08-04 10:00:24
100006808184,8GB+128GB 黑色,这是买的第二台，送给朋友的，也没啥问题，拿来打游戏很酷炫,0,5,P***n,PLUS会员,2019-08-04 10:05:28
100006808184,8GB+128GB 黑色,机子很给力，感觉这配置应该都能双开极限帧的和平精英了,0,5,j***T,铜牌会员,2019-07-31 00:00:22
100006808184,8GB+128GB 黑色,期待已久的手机收到了，物流超级快，真的太炫酷了，吃鸡杠杠的，120hz 的手机打游戏就是不一样，而且电池和散热也是一级棒，真是超值。,0,5,落入凡间的玉兔,钻石会员,2019-08-01 00:38:26
100006808184,8GB+128GB 黑色,当天下单当天就收到了，京东物流真是快，玩游戏很震撼，游戏好机。,0,5,l***g,PLUS会员,2019-08-04 10:00:48
100006808184,8GB+128GB 黑色,高通骁龙855plus什么都能玩  虚荣支持120hz显示   非常流畅  电池也很耐用,0,5,jd_1888518,金牌会员,2019-08-04 10:03:05
100006808184,8GB+128GB 黑色,手机收到了，整点抢的，好幸运，用起来很畅快，吃鸡王者棒棒的。,0,5,s***帅,银牌会员,2019-07-31 00:00:11
100006808184,8GB+128GB 黑色,手机性能很强大 秒杀黑鲨呀！安兔兔跑分42万+,0,5,啊咯啊策,PLUS会员,2019-07-31 00:00:09
100006808184,8GB+128GB 黑色,东西很好，快递也很快。很满意。希望继续给力出更好的机子。,1,5,188*****598_p,PLUS会员,2019-07-31 00:00:21
100006808184,8GB+128GB 黑色,真的香 流畅的机身比图片优秀太多了,0,5,j***a,银牌会员,2019-08-04 10:00:05
100006808184,8GB+128GB 黑色,棒棒哒 很喜欢这款手机 玩吃鸡一点都不卡 会推荐给朋友的,0,5,来来来恩,PLUS会员,2019-08-04 03:11:47
100006808184,8GB+128GB 黑色,性能强大，设计很漂亮，眼镜值3000，屏幕有待提升,0,5,来***宝,PLUS会员,2019-08-04 10:03:38
100006808184,8GB+128GB 黑色,可以，物流快，东西好，非常不错哈哈哈哈哈,0,5,家境贫寒灬告辞,注册会员,2019-07-31 00:00:12
100006808184,8GB+128GB 黑色,没啥说的，信赖京东，手机很nice，游戏完美运行，根本不知道啥叫卡顿！,0,5,丶***年,PLUS会员,2019-08-12 10:00:50
100006808184,8GB+128GB 黑色,物流很快，手机游戏性能很强，暂未发现差评里的屏幕问题,1,5,我***霸,注册会员,2019-07-31 10:00:08
100006808184,8GB+128GB 黑色,手机已收到十分nice很符合我的气质,0,5,j***9,注册会员,2019-07-30 21:41:47
100006808184,8GB+128GB 黑色,发货很快，超快感体验，吃鸡王者手游超流畅一点都不卡顿,0,5,j***i,PLUS会员,2019-07-31 00:01:00
100006808184,8GB+128GB 黑色,刚刚收到ROG2游戏手机，打开手机后第一感觉屏幕是如此的丝滑，第一次有这种冲击给我，看到这款手机一下子就喜欢上了。而且游戏方面是一次突破，温度在次刷新纪录，温度没有像苹果7那样烫手了，还有手机的外观也是非常出色，RGB的灯超级喜欢，希望大家可以购这个手机使用，拍照了很不错。,0,5,jd_152078xgy,PLUS会员,2019-07-31 00:00:09
100006808184,8GB+128GB 黑色,外观高大上，机甲感很强，手机背面败家之眼灯光设置，酷。120Hz电竞屏游戏体验很爽。游戏加载速度明显比队友快。,0,5,yd189*****606zb,钻石会员,2019-08-01 00:47:29
100006808184,8GB+128GB 黑色,手机非常非常不错的游戏手机!从第一-代就开始关注了!无奈定价太高、敬而远之了!二代在不上市之前就各种关注!查相关信息!终于等到首发31号凌晨0点抢购!高配配置各抢了一台!一台自己用一台送朋友!玩家国度质量很棒!笔记本、主板都有在使用!第一次用ROG手机!这配置这价格是真的香!秒杀所有友商!信仰呼吸灯超美超好看!6000毫安电池是业界良心!超级耐用,0,5,jd_182187prvl,PLUS会员,2019-07-31 00:00:10
100006808184,8GB+128GB 黑色,这只眼睛就是信仰！有它性能加成200%。之前败家之眼说出游戏手机就很惊讶，手机也能这么搞，1代的时候就看着很好奇，2代的电池和快充一下就让我果断下手。最好的 CPU，大内存大储存可以很容易的带起各种大游戏。这次这六千毫安的电池，真能畅爽的玩上半天时间。拿上手去设置开启了90Hz，就,0,5,6CSBY8,PLUS会员,2019-07-31 00:00:13
100006808184,8GB+128GB 黑色,"发货速度快的没得说，手机屏幕很好，电池也够大,可以用很久，重量没想象中的那么重，很满意",0,5,yd189*****606zb,钻石会员,2019-08-01 00:48:16
100006808184,8GB+128GB 黑色,手机不错，不愧败家之眼，大气，玩游戏也顺，快，猛，很喜欢，不错不错，京东物流也很快，快速到手，用着舒服，哈哈哈。,0,5,yd189*****606zb,钻石会员,2019-08-01 00:46:43
100006808184,8GB+128GB 黑色,"期待已久的手机，我哪个乐视3超级手机就是因为电池不行了才想换的，纠结用黑鲨还是rog,最后选了rog,因为电池大,因为电竞屏等,发货速度真快，第二天就收到了,赶紧体验了两天再来评价的，这手机有酷酷的外观，尤其是呼吸灯拉风漂亮，好多功能正在探索中",0,5,潇***8,PLUS会员,2019-08-07 10:00:45
100006808184,8GB+128GB 黑色,手机到手了，使用流畅，打游戏一级棒，路转粉。玩了把游戏，看不出掉电，电池#，果然是亲生的，打农药时灯亮起来，值了值了。安装软件果然快USF3.0真不错。琢磨了下QQ飞车，120就是给力，这次败家的价格真香。给力,0,5,jd_166053yrx,PLUS会员,2019-07-31 00:00:20
100006808184,8GB+128GB 黑色,快递很快，商家服务态度很好，手机很好看，用这着很流畅很顺手，打游戏也不卡，非常喜欢，5星好评！,0,5,q***u,PLUS会员,2019-07-31 00:00:26
100006808184,8GB+128GB 黑色,24点抢到手的，激动了一晚上，快递也很快，到手后迫不及待试完了一下，真的很好，最强CPU加持，打游戏超流畅，真的大爱，感谢京东，感谢快递小哥,0,5,jd_150396fif,银牌会员,2019-07-31 00:00:06
100006808184,8GB+128GB 黑色,当晚12点抢到，次日上午到货。激动了一天。晚上到家拆机，比起一代rog，总体显示屏更清晰，最高可以120刷新频率。机身更修长，更适合游戏玩家。面部识别加指纹识别都超级好用。触压开启X模式，cpu直接最高***Mhz。感觉已经是王者了！充满电在游戏状态下显示可以超过20小时时间。各种方便小功能发现中，****超级好用。当晚12点抢到，次日上午到货。激动了一天。晚上到家拆机，比起一代rog，总体显示屏更清晰，最高可以120刷新频率。机身更修长，更适合游戏玩家。面部识别加指纹识别都超级好用。触压开启X模式，cpu直接最高***Mhz。感觉已经是王者了！充满电在游戏状态下显示可以超过20小时时间。各种方便小功能发现中，****超级好用。当晚12点抢到，次日上午到货。激动了一天。晚上到家拆机，比起一代rog，总体显示屏更清晰，最高可以120刷新频率。机身更修长，更适合游戏玩家。面部识别加指纹识别都超级好用。触压开启X模式，cpu直接最高***Mhz。感觉已经是王者了！充满电在游戏状态下显示可以超过20小时时间。各种方便小功能发现中，****超级好用。当晚12点抢到，次日上午到货。激动了一天。晚上,0,5,胡椒丶粉,PLUS会员,2019-08-04 10:00:20
100006808184,8GB+128GB 黑色,玩游戏的手感真的没的说 哈哈哈各方面使用下来都觉得不错 物超所值了 性价比高高的 拿到了超级激动呢不亏是败家之眼 信仰充值up~,0,5,大***炸,PLUS会员,2019-08-01 00:17:57
100006808184,8GB+128GB 黑色,手机收到了 ，一个自己用，一个送客户。非常漂亮，惊艳，使用后再来追评 ！哈哈,1,5,张***1,PLUS会员,2019-07-31 00:00:26
100006808184,8GB+128GB 黑色,熬夜到凌晨专门就为了抢这两台手机，本来以为两百多万人预约抢不到，但是运气好加上手速快，竟然还抢到了。京东快递还是挺快的，第二天下午就到了。到手之后试用了一天。电池续航能力强，手机处理速度快爽的一批打游戏绝对超神。败家之眼不愧是败家之眼，好评。下次抢购活动再打开，还会继续买给弟弟买一台给老婆买一台，然后再给爸爸妈妈都买一台，我们五人开黑组队。,1,5,菜***哈,PLUS会员,2019-07-31 00:00:14
100006808184,8GB+128GB 黑色,ROG手机自带的散热设计，反正我用下来是最好的，游戏很流畅！看介绍说有四个wifi稳定点，电池很给力，像我手机不离手，这是良心设计。看了发布会，还是忍不住买了一个，第一次玩QQ飞车，居然真的玩的好6，天生BUFF，开挂啊！这次败家的价格真香,0,5,大***炸,PLUS会员,2019-08-01 00:17:41
100006808184,8GB+128GB 黑色,手机很流畅、玩游戏速度快给满分,0,5,生活在于自己怎么雕刻,PLUS会员,2019-08-07 10:00:17
100006808184,8GB+128GB 黑色,手机收到了是正品，质量很好  反应灵敏   速度快  帮朋友买的   非常满意,0,5,S公平交易者,PLUS会员,2019-08-07 10:02:59
100006808184,8GB+128GB 黑色,6000MA电池，最强CPU骁龙855PLU，4天线设计，~定制专属BUFF，液冷散热，120HZ电竞屏，满满都是爱，背部信仰之眼ROG灯光！走到那里都是最亮的你！为信仰充值！,0,5,大***炸,PLUS会员,2019-08-01 00:17:26
100006808184,8GB+128GB 黑色,手机确实不错，这logo真心喜欢，配置不错，玩游戏挺流畅，待机时间也长，一天都不用充电，，，这价格也是良心。除了屏幕有点大真，但是游戏是真的爽，推荐一下败家之眼值得购买,0,5,jd_173420vci,钻石会员,2019-08-01 01:44:38
100006808184,8GB+128GB 黑色,第一次用华硕产品，物美价廉，之前用惯了三星旗舰机，屏幕稍微不是很满意，如果日后能跟三星合作拿到最好的屏就完美了，打了几把吃鸡维持在40度左右还算能接受。希望国产手机做大做强。加油,0,5,落入凡间的玉兔,钻石会员,2019-08-01 00:37:22
100006808184,8GB+128GB 黑色,当晚12点抢到，次日上午到货。激动了一天。晚上到家拆机，比起一代 rog，总体显示屏更清晰，最高可以120刷新频率。机身更修长，更适合游戏玩家。面部识别加指纹识别都超级好用。触压开启 X模式， cpu直接最高2.4Mhz。感觉已经是王者了！充满电在游戏状态下显示可以超过20小时时间。各种方便小功能发现中，****超级好用。,0,5,jd_189288ysv,PLUS会员,2019-07-31 00:01:07
100006808184,8GB+128GB 黑色,期待已久的手机收到了，物流超级快，真的太炫酷了，吃鸡杠杠的，120hz 的手机打游戏就是不一样，而且电池和散热也是一级棒,0,5,jd_173420vci,钻石会员,2019-08-01 01:18:25
100006808184,8GB+128GB 黑色,120刷新率很给力。系统还可以，手机重量换来的6000毫安大电池也是很值得的。眼睛logo确实看着舒服。新机琢磨了很久，双肩键还能调整灵敏度很舒心，屏幕也还不错个人是能接受的，还贴心得送了个壳子，还有半年碎屏险。屏下指纹也准确灵敏。总体比较满意，可以入手。屏真的够大,0,5,张天寿,PLUS会员,2019-07-31 00:00:29
100006808184,8GB+128GB 黑色,"24点抢到手的,激动了一晚上,快递也很快，到手后迫不及待试玩了一下，真的很好，最强cpu加持,打游戏超流畅，真的大爱,感谢京东,感谢快递小哥。你值得拥有",0,5,老家伙a1,PLUS会员,2019-07-31 00:00:10
100006808184,8GB+128GB 黑色,"期待已久的手机，我哪个乐视3超级手机就是因为电池不行了才想换的，纠结用黑鲨还是rog,最后选了rog,因为电池大,因为电竞屏等,发货速度真快，第二天就收到了,赶紧体验了两天再来评价的，这手机有酷酷的外观，尤其是呼吸灯拉风漂亮，好多功能正在探索中",0,5,潇***8,PLUS会员,2019-08-07 10:15:13
100006808184,8GB+128GB 黑色,120刷新率很给力。系统还可以，手机重量换来的6000毫安大电池也是很值得的。眼睛logo确实看着舒服。新机琢磨了很久，双肩键还能调整灵敏度很舒心，屏幕也还不错个人是能接受的，还贴心得送了个壳子，还有半年碎屏险。屏下指纹也准确灵敏。总体比较满意，可以入手。屏真的够大。性能颜值是都有了,0,5,糖葫芦abc,PLUS会员,2019-08-07 10:17:12
100006808184,8GB+128GB 黑色,24点抢到手的，激动了一晚上，快递也很快 ：到手后迫不及待试玩了一下，真的很好最强Cpu加持．打游戏趨流畅，真的大爰，感谢京东，感谢快递小哥！,0,5,jd_155653oqz,注册会员,2019-07-31 00:00:09
100004048991,12GB+512GB 黑色,手机收到了，当我开机的一瞬间我就喜欢上它了，上手感觉也很好，就是有点重。手机背面败家之眼灯光设置，酷，大爱120Hz电竞屏，玩王者，被那个环场音效震撼到我了，手机的扬声器很棒，开机时候吓了一大跳，超立体声，声音又响，喜欢侧边的那个接口，充电线不卡手，游戏加载速度没骗人，比队友的快得明显。,3,5,香***7,银牌会员,2019-07-31 00:00:01
100004048991,12GB+512GB 黑色,手机收到了，当我开机的一瞬间我就喜欢上它了，上手感觉也很好，喜欢这个logo开机打了把王者，这个120Hz的屏幕看着是真舒服啊，大爱120Hz屏，玩了把王者，看不出掉电，总体感觉很棒，也是很幸运没翻车，玩和平精英和王者荣耀都很棒，只能说ROG不亏是ROG，系统反应能力很棒，120刷新率很棒，顺滑，灯效简直不要太好看。手机比照片上面的要好看多了，很舒适，游戏玩了一下很顺畅我下载了好几个大型游戏，来回切换都没有问题。游戏电话干扰短信信息都设置的很棒，外观高大上，机甲感很强，手机背面败家之眼灯光设置，,4,5,凉凉如你,PLUS会员,2019-07-31 10:00:04
100006808184,8GB+128GB 黑色,手机收到了，当我开机的一瞬间我就喜欢上它了，上手感觉也很好。手机背面败家之眼灯光设置，酷，大爱120Hz电竞屏，ROG手机自带的散热设计，反正我用下来是最好的，玩了把王者，看不出掉电，电池#，手机的扬声器，开机时候吓了一大跳，超立体声，声音又响，喜欢侧边的那个接口，充电线不卡手，打了两局吃鸡，不烫，游戏加载速度没骗入，比队友的快得明显，没有理由的喜欢，为信仰充值,1,5,jd132715bse,PLUS会员,2019-07-31 00:00:09
100006808184,8GB+128GB 黑色,手机终于到了，先说说感受吧！手机背面败家之眼灯光设置，酷。大爱120Hz电竞屏，很舒服男人就要手速，X模式的灯光效果，没得说！就是看中和~合作才买的，果然没失望！眼睛3000，手机499，要什么自行车啊！哈哈！,1,5,j***a,银牌会员,2019-08-07 10:07:09
100006808184,8GB+128GB 黑色,京东快递很给力上午买下午到。手机性能很强悍，855plus+6000mah电池，游戏体验爆表。还有~专属特权。很满意。电池也相当耐用，游戏玩起来不怕没电。触控感觉也很棒。反应延迟低，操作流畅。没有任何问题。,1,5,otm360018981,PLUS会员,2019-08-04 10:00:41
100006808184,8GB+128GB 黑色,日盼夜盼，终于到货了，想当时凌晨抢的时候的热血沸腾和现在的热血沸腾一样。迫不及待的开箱体验，手感没话说，这酸爽，才信仰。开机后跑了个分，也是很舒服，一个字~香~。期待后期使用。真香，香死了。?,14,5,j***9,铜牌会员,2019-07-31 00:00:16
100006808184,8GB+128GB 黑色,手机厚重无比，充满了力量感，事实也证明如此，游戏性能十分强大，还有骚气的灯光，系统也挺好用，就是主题太杀马特，拍照算法也不行，屏幕泛蓝，色温怎么调都蓝，喇叭声音超大又好听，双充电口的设计真的非常#，120刷新屏幕也很舒服,2,5,眼镜之皇,PLUS会员,2019-07-31 00:06:35
100006808184,8GB+128GB 黑色,速度很快，下载速度也可以，两个小时下载了好几十g的游戏软件了。屏幕分辨率一般但是刷新率很赞，没那么严重颗粒感，手机很好。,2,5,jd_185246bak,银牌会员,2019-08-07 10:00:13
100006808184,8GB+128GB 黑色,rog就是rog，秉承着rog系列强硬的高性能硬件，rog2~版横空出世，6000电池，高刷新率，高触控采样率，L/R肩键，30W快充，还有信仰灯，都给玩家提供了足够的信心。相信大家和我一样，拿到手后都是迫不及待地进入战斗，这也是rog给玩家们的最大财富，rog就是战斗！,1,5,月***者,PLUS会员,2019-07-31 00:00:15
100006808184,8GB+128GB 黑色,数据什么的看不懂，反正打游戏真的不卡，一部手机搞得跟电脑似的不过#确实#，果然是亲生的，打农药时灯亮起，值了值了这次的败家价格真香,0,5,jd_159942qwx,PLUS会员,2019-08-07 10:01:49
100006808184,8GB+128GB 黑色,万众期待中新手机到了，费劲千辛万苦买到的手机，duang，一打开。好贵的气质让我闪闪发亮，拿手机很有份量，很棒，玩游戏很流畅，进入起飞模式！希望rog系列的手机越做越好,0,5,Y***r,PLUS会员,2019-07-31 00:01:03
100006808184,8GB+128GB 黑色,超大雨中收貨。還好有包裝跟防水袋。所以沒事。馬上拆包裝。信仰值滿滿的敗家之眼出現。馬上拆開看配件跟手機。實在愛不釋手。超美。屇驗上開機設置好背部會發光的敗家之眼。顏值爆錶。馬上吃雞。玩了兩場不熱喔。還可以安裝谷歌系統。國外國內皆有用。通話質素很好。這價格絕對超值。缺點是比我的Iphone xsmax 重了一點。但電池是6000。絕比我多拿一個奶媽出門好。所以值得推薦給你們。拍照還算可以。反正在白天或是燈光充足的情況下沒大問題。晚上拍照有夜景mode所以降躁還是可以接受。所以&yen;3499是真心實惠。I Love ROG2,3,5,真诚相机店,银牌会员,2019-07-31 00:00:13
100006808184,8GB+128GB 黑色,手机很不错开箱很大气rog信仰眼睛120hz屏幕看起来很舒服视频看不出来跟~游戏合作玩王者不是一般流畅试玩了一下qq飞车很是惊艳系统很简约适合我总的来说非常值灯效也很炫酷！,0,5,网***会,PLUS会员,2019-07-31 00:00:58
100006808184,8GB+128GB 黑色,期待这款手机很久了，单单只因为它的120Hz电竞屏和6000mah的电池，我就下定决心要抢购下这部手机，在漫长几天煎熬与等待中，手机终于到手了，看到包装的时候，我就惊讶了，太炫酷了！激动的打开包装，将手机握在手中的那一刻，心中充满了满足感，因为这部手机不仅仅外观炫酷，而且因为后盖是曲面的原因，手感特别的好！据说性能在游戏上也是顶尖的，还和~深度优化很多款游戏，简直完美，看来这次手机是真的买对了！,0,5,七嘤Plus,铜牌会员,2019-07-31 00:00:17
100006808184,8GB+128GB 黑色,"玩了一天的王者荣耀,非常流畅,而且发热控制很好，比.iPhoneX强多了,从早上重度使用到现在,还有41%的电,现在就坐等散热风扇到货了,体验就能接近顶配版了。ROG#！",1,5,jd_152101dho,PLUS会员,2019-07-31 00:00:07
100004048991,12GB+512GB 黑色,只能说ROG不亏是ROG，系统反应能力很棒，120刷新率很棒，顺滑，灯效简直不要太好看。,8,5,朱智勇_ASIA,PLUS会员,2019-07-31 00:00:05
100006808184,8GB+128GB 黑色,就这只眼睛这个价钱绝对值了，性能没得说，吃鸡HDR高清都可以极限帧率。双声道音质好！安兔兔48万#！6000的电池，一天妥妥的没问题。,0,5,jd_gdzkyl,PLUS会员,2019-07-31 00:00:16
100006808184,8GB+128GB 黑色,很酷的手机~定制120赫兹很爽啊强烈推荐大家购买华硕质量还是不错的手机挺重玩吃鸡很爽的感觉,0,5,脱精光,PLUS会员,2019-07-31 00:00:08
